,GameId,HomeTeamAbbr,VisitorTeamAbbr,Week,Stadium,Location,StadiumType,Turf,GameWeather,Temperature,Humidity,PlayId,YardLine,Quarter,GameClock,PossessionTeam,Down,Distance,FieldPosition
1408,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921000685,15,1,05:34:00,LA,1,10,SF
1409,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921000822,19,1,04:22:00,SF,2,10,SF
1410,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921000867,41,1,03:32:00,SF,1,10,LA
1411,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921000892,39,1,03:11:00,SF,2,8,LA
1412,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921000924,32,1,03:05:00,LA,1,10,LA
1413,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921000949,42,1,02:28:00,LA,1,10,LA
1414,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001020,32,1,01:28:00,LA,2,10,SF
1415,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001162,25,2,14:50:00,SF,2,10,SF
1416,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001242,50,2,13:07:00,SF,1,10,
1417,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001369,17,2,11:35:00,SF,1,15,LA
1418,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001444,20,2,10:20:00,SF,3,18,LA
1419,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001638,43,2,08:15:00,SF,1,10,LA
1420,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001752,27,2,05:45:00,SF,1,5,LA
1421,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001777,25,2,05:11:00,SF,2,3,LA
1422,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001851,25,2,03:46:00,LA,1,10,LA
1423,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921001944,37,2,02:40:00,LA,1,10,LA
1424,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002010,37,2,01:58:00,LA,1,10,SF
1425,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002133,2,2,00:55:00,LA,1,2,SF
1426,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002328,25,3,14:54:00,LA,1,10,LA
1427,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002376,34,3,13:49:00,LA,3,1,LA
1428,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002425,14,3,12:53:00,LA,1,10,SF
1429,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002558,2,3,10:46:00,LA,2,2,SF
1430,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002583,1,3,10:06:00,LA,3,1,SF
1431,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002671,41,3,09:11:00,SF,1,10,LA
1432,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002742,34,3,08:45:00,SF,2,3,LA
1433,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002785,23,3,08:14:00,SF,2,10,LA
1434,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002830,6,3,07:10:00,SF,1,6,LA
1435,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002855,1,3,06:53:00,SF,2,1,LA
1436,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002876,1,3,06:23:00,SF,3,1,LA
1437,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002898,1,3,05:44:00,SF,4,1,LA
1438,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921002968,25,3,05:40:00,LA,1,10,LA
1439,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003069,45,3,03:44:00,LA,2,1,SF
1440,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003204,9,3,01:49:00,LA,1,9,SF
1441,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003232,1,3,01:42:00,LA,1,1,SF
1442,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003309,1,3,01:02:00,LA,2,1,SF
1443,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003423,25,4,15:00:00,SF,1,10,LA
1444,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003448,20,4,14:30:00,SF,2,5,LA
1445,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003581,25,4,12:50:00,LA,1,10,LA
1446,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003602,46,4,12:21:00,LA,1,10,SF
1447,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003646,48,4,11:26:00,LA,2,12,SF
1448,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003694,19,4,10:15:00,LA,1,10,SF
1449,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003719,14,4,09:29:00,LA,2,5,SF
1450,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003922,14,4,08:11:00,LA,1,10,LA
1451,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921003943,16,4,07:33:00,LA,2,8,LA
1452,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004035,5,4,05:59:00,SF,1,5,LA
1453,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004181,24,4,04:55:00,SF,2,5,LA
1454,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004256,3,4,03:43:00,SF,1,3,LA
1455,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004363,1,4,02:54:00,SF,3,1,LA
1456,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004401,1,4,02:17:00,SF,4,1,LA
1457,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004624,31,4,01:44:00,LA,1,10,SF
1458,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004662,32,4,01:40:00,LA,2,11,SF
1459,2017092100,SF,LA,3,Levis Stadium,"Santa Clara, CA",Outdoor,Natural grass,Mostly Sunny,68.0,42.0,20170921004700,31,4,00:53:00,LA,3,10,SF
1460,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000073,40,1,15:00:00,BLT,1,10,BLT
1461,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000178,37,1,13:32:00,JAX,1,10,JAX
1462,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000255,36,1,12:03:00,JAX,1,20,BLT
1463,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000348,12,1,10:25:00,JAX,2,10,BLT
1464,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000429,25,1,09:05:00,BLT,1,10,BLT
1465,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000450,30,1,08:25:00,BLT,2,5,BLT
1466,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000585,36,1,06:17:00,JAX,1,10,JAX
1467,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000631,45,1,05:00:00,JAX,1,10,BLT
1468,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000765,25,1,03:27:00,BLT,2,10,BLT
1469,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000848,48,1,01:29:00,JAX,2,1,JAX
1470,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000942,40,2,15:00:00,JAX,3,2,BLT
1471,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924000969,39,2,14:21:00,JAX,4,1,BLT
1472,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001037,43,2,13:25:00,JAX,1,20,BLT
1473,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001163,25,2,10:49:00,BLT,1,10,BLT
1474,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001258,21,2,09:53:00,JAX,1,10,JAX
1475,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001279,23,2,09:14:00,JAX,2,8,JAX
1476,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001378,28,2,08:06:00,JAX,1,10,BLT
1477,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001449,15,2,06:32:00,JAX,2,10,BLT
1478,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001595,25,2,04:55:00,BLT,1,10,BLT
1479,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001691,36,2,03:32:00,BLT,2,10,BLT
1480,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001752,23,2,02:53:00,JAX,1,10,JAX
1481,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924001829,30,2,02:07:00,JAX,1,10,JAX
1482,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002159,18,2,01:19:00,JAX,1,10,BLT
1483,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002350,15,3,14:36:00,JAX,1,20,JAX
1484,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002418,40,3,13:06:00,JAX,1,10,JAX
1485,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002549,5,3,11:48:00,BLT,1,10,BLT
1486,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002570,15,3,11:10:00,BLT,1,10,BLT
1487,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002621,32,3,10:25:00,JAX,1,10,BLT
1488,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002777,48,3,08:59:00,BLT,2,2,BLT
1489,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002798,45,3,08:26:00,BLT,1,10,JAX
1490,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002830,2,3,08:13:00,JAX,1,2,BLT
1491,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924002955,27,3,07:03:00,BLT,2,8,BLT
1492,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003041,23,3,05:28:00,BLT,1,30,BLT
1493,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003141,15,3,03:24:00,JAX,1,10,JAX
1494,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003166,24,3,02:46:00,JAX,2,1,JAX
1495,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003187,26,3,02:03:00,JAX,1,10,JAX
1496,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003330,3,4,15:00:00,JAX,1,3,BLT
1497,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003420,20,4,14:50:00,BLT,1,15,BLT
1498,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003441,30,4,14:14:00,BLT,2,5,BLT
1499,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003462,34,4,13:34:00,BLT,3,1,BLT
1500,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003505,36,4,12:55:00,BLT,2,10,BLT
1501,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003550,48,4,11:34:00,BLT,1,10,BLT
1502,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003595,42,4,10:30:00,BLT,1,10,JAX
1503,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003684,37,4,09:34:00,JAX,1,10,JAX
1504,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003769,24,4,08:33:00,BLT,1,10,BLT
1505,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003790,33,4,07:55:00,BLT,2,1,BLT
1506,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003835,43,4,06:36:00,BLT,2,4,JAX
1507,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003920,31,4,05:33:00,BLT,2,3,JAX
1508,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003941,12,4,04:53:00,BLT,1,10,JAX
1509,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924003962,5,4,04:10:00,BLT,2,3,JAX
1510,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924004043,16,4,03:20:00,JAX,1,10,JAX
1511,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924004070,16,4,02:37:00,JAX,2,10,JAX
1512,2017092400,JAX,BAL,3,Wembley Stadium,"London, England",Outdoors,Grass,,70.0,51.0,20170924004131,29,4,02:00:00,JAX,1,10,JAX
1513,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010134,24,1,13:33:00,DEN,3,11,DEN
1514,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010180,42,1,12:52:00,BUF,1,10,BUF
1515,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010265,20,1,11:05:00,DEN,1,10,DEN
1516,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010314,29,1,09:41:00,DEN,3,1,DEN
1517,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010363,40,1,08:35:00,DEN,1,10,BUF
1518,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010512,22,1,06:58:00,BUF,2,8,BUF
1519,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010581,27,1,05:52:00,DEN,1,10,DEN
1520,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010738,40,1,04:11:00,DEN,1,10,BUF
1521,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010853,26,1,02:16:00,DEN,1,10,BUF
1522,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010977,26,1,00:49:00,BUF,1,10,BUF
1523,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924010998,30,1,00:21:00,BUF,2,6,BUF
1524,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011153,6,2,12:56:00,BUF,2,4,DEN
1525,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011178,2,2,12:27:00,BUF,1,2,DEN
1526,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011315,28,2,10:59:00,DEN,2,3,DEN
1527,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011384,12,2,10:33:00,DEN,1,10,BUF
1528,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011464,25,2,09:48:00,BUF,2,10,BUF
1529,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011513,38,2,08:35:00,BUF,1,10,BUF
1530,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011534,47,2,07:59:00,BUF,2,1,BUF
1531,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011706,5,2,06:36:00,DEN,1,10,DEN
1532,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924011921,40,2,04:15:00,BUF,1,18,DEN
1533,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924012613,20,3,14:35:00,BUF,2,12,BUF
1534,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924012667,13,3,13:29:00,BUF,3,19,BUF
1535,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924012737,45,3,12:12:00,DEN,1,10,BUF
1536,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924012758,43,3,11:34:00,DEN,2,8,BUF
1537,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924012834,15,3,10:02:00,DEN,2,1,BUF
1538,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924012855,15,3,09:27:00,DEN,3,1,BUF
1539,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924012876,13,3,08:45:00,DEN,1,10,BUF
1540,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013039,38,3,07:25:00,BUF,1,10,DEN
1541,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013183,15,3,05:58:00,DEN,1,20,DEN
1542,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013266,42,3,04:50:00,BUF,1,20,DEN
1543,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013351,12,3,03:23:00,DEN,1,10,DEN
1544,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013449,23,3,01:56:00,DEN,2,10,DEN
1545,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013523,31,3,00:29:00,BUF,1,10,DEN
1546,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013585,35,4,15:00:00,BUF,2,14,DEN
1547,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013854,36,4,11:20:00,DEN,2,10,BUF
1548,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924013986,50,4,08:56:00,BUF,1,10,
1549,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014007,49,4,08:23:00,BUF,2,9,DEN
1550,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014065,31,4,07:38:00,BUF,1,10,DEN
1551,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014086,27,4,06:56:00,BUF,2,6,DEN
1552,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014135,20,4,05:41:00,BUF,1,10,DEN
1553,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014156,17,4,05:01:00,BUF,2,7,DEN
1554,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014177,12,4,04:19:00,BUF,3,2,DEN
1555,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014198,10,4,03:36:00,BUF,1,10,DEN
1556,2017092401,BUF,DEN,3,New Era Field,Orchard Park NY,Outdoors,A-Turf Titan,Sunny,83.0,56.0,20170924014236,14,4,03:32:00,BUF,2,14,DEN
1557,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020081,32,1,14:30:00,CAR,2,3,CAR
1558,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020126,41,1,13:13:00,CAR,2,6,CAR
1559,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020147,48,1,12:41:00,CAR,1,10,CAR
1560,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020168,35,1,12:06:00,CAR,1,10,NO
1561,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020189,31,1,11:38:00,CAR,2,6,NO
1562,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020214,26,1,11:02:00,CAR,3,1,NO
1563,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020235,25,1,10:36:00,CAR,1,10,NO
1564,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020260,20,1,09:53:00,CAR,2,5,NO
1565,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020309,14,1,08:31:00,CAR,1,10,NO
1566,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020330,10,1,07:47:00,CAR,2,6,NO
1567,2017092402,CAR,NO,3,Bank of America Stadium,"Charlotte, North Carolina",Outdoors,Natural Grass,Sunny,82.0,59.0,20170924020432,31,1,05:50:00,NO,2,4,NO
